Year,Month,Type,Category,Reporting Year,Reporting Month,Count
2024,10,TXDPS,Homicide,2020,2,27
2024,10,TXDPS,Homicide,2020,3,38
2024,10,TXDPS,Homicide,2020,4,55
2024,10,TXDPS,Homicide,2020,5,47
2024,10,TXDPS,Homicide,2020,6,43
2024,10,TXDPS,Homicide,2020,7,41
2024,10,TXDPS,Homicide,2020,8,54
2024,10,TXDPS,Homicide,2020,9,51
2024,10,TXDPS,Homicide,2020,10,68
2024,10,TXDPS,Homicide,2021,1,50
2024,10,TXDPS,Homicide,2021,2,49
2024,10,TXDPS,Homicide,2021,3,52
2024,10,TXDPS,Homicide,2021,4,54
2024,10,TXDPS,Homicide,2021,5,60
2024,10,TXDPS,Homicide,2021,6,64
2024,10,TXDPS,Homicide,2021,7,40
2024,10,TXDPS,Homicide,2021,8,51
2024,10,TXDPS,Homicide,2021,9,65
2024,10,TXDPS,Homicide,2021,10,74
2024,10,TXDPS,Homicide,2022,1,62
2024,10,TXDPS,Homicide,2022,2,53
2024,10,TXDPS,Homicide,2022,3,40
2024,10,TXDPS,Homicide,2022,4,52
2024,10,TXDPS,Homicide,2022,5,57
2024,10,TXDPS,Homicide,2022,6,69
2024,10,TXDPS,Homicide,2022,7,52
2024,10,TXDPS,Homicide,2022,8,44
2024,10,TXDPS,Homicide,2022,9,47
2024,10,TXDPS,Homicide,2022,10,60
2024,10,TXDPS,Homicide,2023,1,52
2024,10,TXDPS,Homicide,2023,2,38
2024,10,TXDPS,Homicide,2023,3,29
2024,10,TXDPS,Homicide,2023,4,40
2024,10,TXDPS,Homicide,2023,5,59
2024,10,TXDPS,Homicide,2023,6,41
2024,10,TXDPS,Homicide,2023,7,52
2024,10,TXDPS,Homicide,2023,8,47
2024,10,TXDPS,Homicide,2023,9,49
2024,10,TXDPS,Homicide,2023,10,39
2024,10,TXDPS,Homicide,2024,1,36
2024,10,TXDPS,Homicide,2024,2,30
2024,10,TXDPS,Homicide,2024,3,28
2024,10,TXDPS,Homicide,2024,4,42
2024,10,TXDPS,Homicide,2024,5,47
2024,10,TXDPS,Homicide,2024,6,40
2024,10,TXDPS,Homicide,2024,7,37
2024,10,TXDPS,Homicide,2024,8,33
2024,10,TXDPS,Homicide,2024,9,34
2024,10,TXDPS,Homicide,2024,10,37
2024,10,HCDC,Sexual Assault,2020,1,78
2024,10,HCDC,Sexual Assault,2020,2,71
2024,10,HCDC,Sexual Assault,2020,3,85
2024,10,HCDC,Sexual Assault,2020,4,61
2024,10,HCDC,Sexual Assault,2020,5,58
2024,10,HCDC,Sexual Assault,2020,6,54
2024,10,HCDC,Sexual Assault,2020,7,85
2024,10,HCDC,Sexual Assault,2020,8,89
2024,10,HCDC,Sexual Assault,2020,9,68
2024,10,HCDC,Sexual Assault,2020,10,66
2024,10,HCDC,Sexual Assault,2021,1,58
2024,10,HCDC,Sexual Assault,2021,2,67
2024,10,HCDC,Sexual Assault,2021,3,93
2024,10,HCDC,Sexual Assault,2021,4,77
2024,10,HCDC,Sexual Assault,2021,5,75
2024,10,HCDC,Sexual Assault,2021,6,75
2024,10,HCDC,Sexual Assault,2021,7,80
2024,10,HCDC,Sexual Assault,2021,8,85
2024,10,HCDC,Sexual Assault,2021,9,69
2024,10,HCDC,Sexual Assault,2021,10,62
2024,10,HCDC,Sexual Assault,2022,1,53
2024,10,HCDC,Sexual Assault,2022,2,56
2024,10,HCDC,Sexual Assault,2022,3,69
2024,10,HCDC,Sexual Assault,2022,4,57
2024,10,HCDC,Sexual Assault,2022,5,50
2024,10,HCDC,Sexual Assault,2022,6,52
2024,10,HCDC,Sexual Assault,2022,7,71
2024,10,HCDC,Sexual Assault,2022,8,66
2024,10,HCDC,Sexual Assault,2022,9,48
2024,10,HCDC,Sexual Assault,2022,10,51
2024,10,HCDC,Sexual Assault,2023,1,39
2024,10,HCDC,Sexual Assault,2023,2,75
2024,10,HCDC,Sexual Assault,2023,3,60
2024,10,HCDC,Sexual Assault,2023,4,50
2024,10,HCDC,Sexual Assault,2023,5,76
2024,10,HCDC,Sexual Assault,2023,6,81
2024,10,HCDC,Sexual Assault,2023,7,85
2024,10,HCDC,Sexual Assault,2023,8,94
2024,10,HCDC,Sexual Assault,2023,9,77
2024,10,HCDC,Sexual Assault,2023,10,73
2024,10,HCDC,Sexual Assault,2024,1,86
2024,10,HCDC,Sexual Assault,2024,2,103
2024,10,HCDC,Sexual Assault,2024,3,125
2024,10,HCDC,Sexual Assault,2024,4,104
2024,10,HCDC,Sexual Assault,2024,5,78
2024,10,HCDC,Sexual Assault,2024,6,66
2024,10,HCDC,Sexual Assault,2024,7,59
2024,10,HCDC,Sexual Assault,2024,8,82
2024,10,HCDC,Sexual Assault,2024,9,90
2024,10,HCDC,Sexual Assault,2024,10,77
2024,10,TXDPS,Sexual Assault,2020,1,248
2024,10,TXDPS,Sexual Assault,2020,2,308
2024,10,TXDPS,Sexual Assault,2020,3,313
2024,10,TXDPS,Sexual Assault,2020,4,277
2024,10,TXDPS,Sexual Assault,2020,5,340
2024,10,TXDPS,Sexual Assault,2020,6,362
2024,10,TXDPS,Sexual Assault,2020,7,296
2024,10,TXDPS,Sexual Assault,2020,8,338
2024,10,TXDPS,Sexual Assault,2020,9,331
2024,10,TXDPS,Sexual Assault,2020,10,318
2024,10,TXDPS,Sexual Assault,2021,1,332
2024,10,TXDPS,Sexual Assault,2021,2,304
2024,10,TXDPS,Sexual Assault,2021,3,386
2024,10,TXDPS,Sexual Assault,2021,4,359
2024,10,TXDPS,Sexual Assault,2021,5,360
2024,10,TXDPS,Sexual Assault,2021,6,391
2024,10,TXDPS,Sexual Assault,2021,7,321
2024,10,TXDPS,Sexual Assault,2021,8,323
2024,10,TXDPS,Sexual Assault,2021,9,328
2024,10,TXDPS,Sexual Assault,2021,10,390
2024,10,TXDPS,Sexual Assault,2022,1,362
2024,10,TXDPS,Sexual Assault,2022,2,301
2024,10,TXDPS,Sexual Assault,2022,3,366
2024,10,TXDPS,Sexual Assault,2022,4,352
2024,10,TXDPS,Sexual Assault,2022,5,358
2024,10,TXDPS,Sexual Assault,2022,6,339
2024,10,TXDPS,Sexual Assault,2022,7,354
2024,10,TXDPS,Sexual Assault,2022,8,355
2024,10,TXDPS,Sexual Assault,2022,9,316
2024,10,TXDPS,Sexual Assault,2022,10,377
2024,10,TXDPS,Sexual Assault,2023,1,345
2024,10,TXDPS,Sexual Assault,2023,2,388
2024,10,TXDPS,Sexual Assault,2023,3,442
2024,10,TXDPS,Sexual Assault,2023,4,361
2024,10,TXDPS,Sexual Assault,2023,5,397
2024,10,TXDPS,Sexual Assault,2023,6,393
2024,10,TXDPS,Sexual Assault,2023,7,355
2024,10,TXDPS,Sexual Assault,2023,8,357
2024,10,TXDPS,Sexual Assault,2023,9,298
2024,10,TXDPS,Sexual Assault,2023,10,358
2024,10,TXDPS,Sexual Assault,2024,1,263
2024,10,TXDPS,Sexual Assault,2024,2,326
2024,10,TXDPS,Sexual Assault,2024,3,314
2024,10,TXDPS,Sexual Assault,2024,4,362
2024,10,TXDPS,Sexual Assault,2024,5,376
2024,10,TXDPS,Sexual Assault,2024,6,328
2024,10,TXDPS,Sexual Assault,2024,7,275
2024,10,TXDPS,Sexual Assault,2024,8,337
2024,10,TXDPS,Sexual Assault,2024,9,268
2024,10,TXDPS,Sexual Assault,2024,10,291
2024,10,HCDC,Weapon Offenses,2020,1,386
2024,10,HCDC,Weapon Offenses,2020,2,307
2024,10,HCDC,Weapon Offenses,2020,3,275
2024,10,HCDC,Weapon Offenses,2020,4,313
2024,10,HCDC,Weapon Offenses,2020,5,493
2024,10,HCDC,Weapon Offenses,2020,6,329
2024,10,HCDC,Weapon Offenses,2020,7,394
2024,10,HCDC,Weapon Offenses,2020,8,528
2024,10,HCDC,Weapon Offenses,2020,9,536
2024,10,HCDC,Weapon Offenses,2020,10,585
2024,10,HCDC,Weapon Offenses,2021,1,657
2024,10,HCDC,Weapon Offenses,2021,2,490
2024,10,HCDC,Weapon Offenses,2021,3,631
2024,10,HCDC,Weapon Offenses,2021,4,585
2024,10,HCDC,Weapon Offenses,2021,5,677
2024,10,HCDC,Weapon Offenses,2021,6,643
2024,10,HCDC,Weapon Offenses,2021,7,657
2024,10,HCDC,Weapon Offenses,2021,8,602
2024,10,HCDC,Weapon Offenses,2021,9,548
2024,10,HCDC,Weapon Offenses,2021,10,491
2024,10,HCDC,Weapon Offenses,2022,1,589
2024,10,HCDC,Weapon Offenses,2022,2,560
2024,10,HCDC,Weapon Offenses,2022,3,573
2024,10,HCDC,Weapon Offenses,2022,4,587
2024,10,HCDC,Weapon Offenses,2022,5,610
2024,10,HCDC,Weapon Offenses,2022,6,557
2024,10,HCDC,Weapon Offenses,2022,7,560
2024,10,HCDC,Weapon Offenses,2022,8,600
2024,10,HCDC,Weapon Offenses,2022,9,523
2024,10,HCDC,Weapon Offenses,2022,10,554
2024,10,HCDC,Weapon Offenses,2023,1,539
2024,10,HCDC,Weapon Offenses,2023,2,526
2024,10,HCDC,Weapon Offenses,2023,3,529
2024,10,HCDC,Weapon Offenses,2023,4,531
2024,10,HCDC,Weapon Offenses,2023,5,510
2024,10,HCDC,Weapon Offenses,2023,6,491
2024,10,HCDC,Weapon Offenses,2023,7,497
2024,10,HCDC,Weapon Offenses,2023,8,418
2024,10,HCDC,Weapon Offenses,2023,9,469
2024,10,HCDC,Weapon Offenses,2023,10,515
2024,10,HCDC,Weapon Offenses,2024,1,479
2024,10,HCDC,Weapon Offenses,2024,2,453
2024,10,HCDC,Weapon Offenses,2024,3,479
2024,10,HCDC,Weapon Offenses,2024,4,483
2024,10,HCDC,Weapon Offenses,2024,5,477
2024,10,HCDC,Weapon Offenses,2024,6,469
2024,10,HCDC,Weapon Offenses,2024,7,498
2024,10,HCDC,Weapon Offenses,2024,8,524
2024,10,HCDC,Weapon Offenses,2024,9,490
2024,10,HCDC,Weapon Offenses,2024,10,453
2024,10,TXDPS,Weapon Offenses,2020,1,242
2024,10,TXDPS,Weapon Offenses,2020,2,314
2024,10,TXDPS,Weapon Offenses,2020,3,323
2024,10,TXDPS,Weapon Offenses,2020,4,314
2024,10,TXDPS,Weapon Offenses,2020,5,501
2024,10,TXDPS,Weapon Offenses,2020,6,357
2024,10,TXDPS,Weapon Offenses,2020,7,449
2024,10,TXDPS,Weapon Offenses,2020,8,518
2024,10,TXDPS,Weapon Offenses,2020,9,520
2024,10,TXDPS,Weapon Offenses,2020,10,587
2024,10,TXDPS,Weapon Offenses,2021,1,606
2024,10,TXDPS,Weapon Offenses,2021,2,514
2024,10,TXDPS,Weapon Offenses,2021,3,664
2024,10,TXDPS,Weapon Offenses,2021,4,575
2024,10,TXDPS,Weapon Offenses,2021,5,638
2024,10,TXDPS,Weapon Offenses,2021,6,596
2024,10,TXDPS,Weapon Offenses,2021,7,615
2024,10,TXDPS,Weapon Offenses,2021,8,583
2024,10,TXDPS,Weapon Offenses,2021,9,614
2024,10,TXDPS,Weapon Offenses,2021,10,555
2024,10,TXDPS,Weapon Offenses,2022,1,632
2024,10,TXDPS,Weapon Offenses,2022,2,614
2024,10,TXDPS,Weapon Offenses,2022,3,658
2024,10,TXDPS,Weapon Offenses,2022,4,572
2024,10,TXDPS,Weapon Offenses,2022,5,561
2024,10,TXDPS,Weapon Offenses,2022,6,552
2024,10,TXDPS,Weapon Offenses,2022,7,600
2024,10,TXDPS,Weapon Offenses,2022,8,598
2024,10,TXDPS,Weapon Offenses,2022,9,552
2024,10,TXDPS,Weapon Offenses,2022,10,597
2024,10,TXDPS,Weapon Offenses,2023,1,539
2024,10,TXDPS,Weapon Offenses,2023,2,508
2024,10,TXDPS,Weapon Offenses,2023,3,536
2024,10,TXDPS,Weapon Offenses,2023,4,439
2024,10,TXDPS,Weapon Offenses,2023,5,519
2024,10,TXDPS,Weapon Offenses,2023,6,457
2024,10,TXDPS,Weapon Offenses,2023,7,485
2024,10,TXDPS,Weapon Offenses,2023,8,448
2024,10,TXDPS,Weapon Offenses,2023,9,418
2024,10,TXDPS,Weapon Offenses,2023,10,434
2024,10,TXDPS,Weapon Offenses,2024,1,377
2024,10,TXDPS,Weapon Offenses,2024,2,402
2024,10,TXDPS,Weapon Offenses,2024,3,363
2024,10,TXDPS,Weapon Offenses,2024,4,450
2024,10,TXDPS,Weapon Offenses,2024,5,337
2024,10,TXDPS,Weapon Offenses,2024,6,392
2024,10,TXDPS,Weapon Offenses,2024,7,386
2024,10,TXDPS,Weapon Offenses,2024,8,404
2024,10,TXDPS,Weapon Offenses,2024,9,360
2024,10,TXDPS,Weapon Offenses,2024,10,308
2024,11,HCDC,Aggravated Assault,2020,1,315
2024,11,HCDC,Aggravated Assault,2020,2,269
2024,11,HCDC,Aggravated Assault,2020,3,297
2024,11,HCDC,Aggravated Assault,2020,4,352
2024,11,HCDC,Aggravated Assault,2020,5,409
2024,11,HCDC,Aggravated Assault,2020,6,334
2024,11,HCDC,Aggravated Assault,2020,7,339
2024,11,HCDC,Aggravated Assault,2020,8,366
2024,11,HCDC,Aggravated Assault,2020,9,356
2024,11,HCDC,Aggravated Assault,2020,10,367
2024,11,HCDC,Aggravated Assault,2020,11,385
2024,11,HCDC,Aggravated Assault,2021,1,421
2024,11,HCDC,Aggravated Assault,2021,2,339
2024,11,HCDC,Aggravated Assault,2021,3,398
2024,11,HCDC,Aggravated Assault,2021,4,454
2024,11,HCDC,Aggravated Assault,2021,5,462
2024,11,HCDC,Aggravated Assault,2021,6,398
2024,11,HCDC,Aggravated Assault,2021,7,441
2024,11,HCDC,Aggravated Assault,2021,8,430
2024,11,HCDC,Aggravated Assault,2021,9,361
2024,11,HCDC,Aggravated Assault,2021,10,415
2024,11,HCDC,Aggravated Assault,2021,11,339
2024,11,HCDC,Aggravated Assault,2022,1,376
2024,11,HCDC,Aggravated Assault,2022,2,341
2024,11,HCDC,Aggravated Assault,2022,3,353
2024,11,HCDC,Aggravated Assault,2022,4,346
2024,11,HCDC,Aggravated Assault,2022,5,393
2024,11,HCDC,Aggravated Assault,2022,6,344
2024,11,HCDC,Aggravated Assault,2022,7,392
2024,11,HCDC,Aggravated Assault,2022,8,353
2024,11,HCDC,Aggravated Assault,2022,9,371
2024,11,HCDC,Aggravated Assault,2022,10,408
2024,11,HCDC,Aggravated Assault,2022,11,377
2024,11,HCDC,Aggravated Assault,2023,1,394
2024,11,HCDC,Aggravated Assault,2023,2,276
2024,11,HCDC,Aggravated Assault,2023,3,384
2024,11,HCDC,Aggravated Assault,2023,4,373
2024,11,HCDC,Aggravated Assault,2023,5,439
2024,11,HCDC,Aggravated Assault,2023,6,433
2024,11,HCDC,Aggravated Assault,2023,7,417
2024,11,HCDC,Aggravated Assault,2023,8,423
2024,11,HCDC,Aggravated Assault,2023,9,387
2024,11,HCDC,Aggravated Assault,2023,10,379
2024,11,HCDC,Aggravated Assault,2023,11,337
2024,11,HCDC,Aggravated Assault,2024,1,308
2024,11,HCDC,Aggravated Assault,2024,2,385
2024,11,HCDC,Aggravated Assault,2024,3,408
2024,11,HCDC,Aggravated Assault,2024,4,452
2024,11,HCDC,Aggravated Assault,2024,5,417
2024,11,HCDC,Aggravated Assault,2024,6,433
2024,11,HCDC,Aggravated Assault,2024,7,473
2024,11,HCDC,Aggravated Assault,2024,8,457
2024,11,HCDC,Aggravated Assault,2024,9,410
2024,11,HCDC,Aggravated Assault,2024,10,491
2024,11,HCDC,Aggravated Assault,2024,11,444
2024,11,TXDPS,Aggravated Assault,2020,1,1369
2024,11,TXDPS,Aggravated Assault,2020,2,1551
2024,11,TXDPS,Aggravated Assault,2020,3,1987
2024,11,TXDPS,Aggravated Assault,2020,4,2092
2024,11,TXDPS,Aggravated Assault,2020,5,2500
2024,11,TXDPS,Aggravated Assault,2020,6,2237
2024,11,TXDPS,Aggravated Assault,2020,7,2356
2024,11,TXDPS,Aggravated Assault,2020,8,2547
2024,11,TXDPS,Aggravated Assault,2020,9,2161
2024,11,TXDPS,Aggravated Assault,2020,10,2502
2024,11,TXDPS,Aggravated Assault,2020,11,2212
2024,11,TXDPS,Aggravated Assault,2021,1,2238
2024,11,TXDPS,Aggravated Assault,2021,2,1900
2024,11,TXDPS,Aggravated Assault,2021,3,2110
2024,11,TXDPS,Aggravated Assault,2021,4,2260
2024,11,TXDPS,Aggravated Assault,2021,5,2467
2024,11,TXDPS,Aggravated Assault,2021,6,2458
2024,11,TXDPS,Aggravated Assault,2021,7,2486
2024,11,TXDPS,Aggravated Assault,2021,8,2329
2024,11,TXDPS,Aggravated Assault,2021,9,2197
2024,11,TXDPS,Aggravated Assault,2021,10,2281
2024,11,TXDPS,Aggravated Assault,2021,11,1945
2024,11,TXDPS,Aggravated Assault,2022,1,2129
2024,11,TXDPS,Aggravated Assault,2022,2,1884
2024,11,TXDPS,Aggravated Assault,2022,3,2169
2024,11,TXDPS,Aggravated Assault,2022,4,2111
2024,11,TXDPS,Aggravated Assault,2022,5,2440
2024,11,TXDPS,Aggravated Assault,2022,6,2048
2024,11,TXDPS,Aggravated Assault,2022,7,2236
2024,11,TXDPS,Aggravated Assault,2022,8,2147
2024,11,TXDPS,Aggravated Assault,2022,9,2087
2024,11,TXDPS,Aggravated Assault,2022,10,2024
2024,11,TXDPS,Aggravated Assault,2022,11,1935
2024,11,TXDPS,Aggravated Assault,2023,1,1949
2024,11,TXDPS,Aggravated Assault,2023,2,1724
2024,11,TXDPS,Aggravated Assault,2023,3,2202
2024,11,TXDPS,Aggravated Assault,2023,4,2178
2024,11,TXDPS,Aggravated Assault,2023,5,2185
2024,11,TXDPS,Aggravated Assault,2023,6,2087
2024,11,TXDPS,Aggravated Assault,2023,7,2191
2024,11,TXDPS,Aggravated Assault,2023,8,2180
2024,11,TXDPS,Aggravated Assault,2023,9,2103
2024,11,TXDPS,Aggravated Assault,2023,10,2060
2024,11,TXDPS,Aggravated Assault,2023,11,1984
2024,11,TXDPS,Aggravated Assault,2024,1,1729
2024,11,TXDPS,Aggravated Assault,2024,2,1812
2024,11,TXDPS,Aggravated Assault,2024,3,2124
2024,11,TXDPS,Aggravated Assault,2024,4,2181
2024,11,TXDPS,Aggravated Assault,2024,5,2369
2024,11,TXDPS,Aggravated Assault,2024,6,2244
2024,11,TXDPS,Aggravated Assault,2024,7,2194
2024,11,TXDPS,Aggravated Assault,2024,8,2081
2024,11,TXDPS,Aggravated Assault,2024,9,1929
2024,11,TXDPS,Aggravated Assault,2024,10,2090
2024,11,TXDPS,Aggravated Assault,2024,11,1720
2024,11,HCDC,Homicide,2020,1,35
2024,11,HCDC,Homicide,2020,2,39
2024,11,HCDC,Homicide,2020,3,22
2024,11,HCDC,Homicide,2020,4,39
2024,11,HCDC,Homicide,2020,5,48
2024,11,HCDC,Homicide,2020,6,28
2024,11,HCDC,Homicide,2020,7,38
2024,11,HCDC,Homicide,2020,8,61
2024,11,HCDC,Homicide,2020,9,40
2024,11,HCDC,Homicide,2020,10,61
2024,11,HCDC,Homicide,2020,11,32
2024,11,HCDC,Homicide,2021,1,42
2024,11,HCDC,Homicide,2021,2,33
2024,11,HCDC,Homicide,2021,3,62
2024,11,HCDC,Homicide,2021,4,61
2024,11,HCDC,Homicide,2021,5,33
2024,11,HCDC,Homicide,2021,6,37
2024,11,HCDC,Homicide,2021,7,66
2024,11,HCDC,Homicide,2021,8,46
2024,11,HCDC,Homicide,2021,9,64
2024,11,HCDC,Homicide,2021,10,49
2024,11,HCDC,Homicide,2021,11,31
2024,11,HCDC,Homicide,2022,1,47
2024,11,HCDC,Homicide,2022,2,46
2024,11,HCDC,Homicide,2022,3,40
2024,11,HCDC,Homicide,2022,4,49
2024,11,HCDC,Homicide,2022,5,41
2024,11,HCDC,Homicide,2022,6,53
2024,11,HCDC,Homicide,2022,7,58
2024,11,HCDC,Homicide,2022,8,65
2024,11,HCDC,Homicide,2022,9,63
2024,11,HCDC,Homicide,2022,10,44
2024,11,HCDC,Homicide,2022,11,44
2024,11,HCDC,Homicide,2023,1,49
2024,11,HCDC,Homicide,2023,2,47
2024,11,HCDC,Homicide,2023,3,48
2024,11,HCDC,Homicide,2023,4,56
2024,11,HCDC,Homicide,2023,5,44
2024,11,HCDC,Homicide,2023,6,66
2024,11,HCDC,Homicide,2023,7,62
2024,11,HCDC,Homicide,2023,8,53
2024,11,HCDC,Homicide,2023,9,46
2024,11,HCDC,Homicide,2023,10,27
2024,11,HCDC,Homicide,2023,11,35
2024,11,HCDC,Homicide,2024,1,34
2024,11,HCDC,Homicide,2024,2,24
2024,11,HCDC,Homicide,2024,3,38
2024,11,HCDC,Homicide,2024,4,62
2024,11,HCDC,Homicide,2024,5,36
2024,11,HCDC,Homicide,2024,6,44
2024,11,HCDC,Homicide,2024,7,32
2024,11,HCDC,Homicide,2024,8,46
2024,11,HCDC,Homicide,2024,9,34
2024,11,HCDC,Homicide,2024,10,52
2024,11,HCDC,Homicide,2024,11,40
2024,11,TXDPS,Homicide,2020,1,32
2024,11,TXDPS,Homicide,2020,2,27
2024,11,TXDPS,Homicide,2020,3,38
2024,11,TXDPS,Homicide,2020,4,55
2024,11,TXDPS,Homicide,2020,5,47
2024,11,TXDPS,Homicide,2020,6,43
2024,11,TXDPS,Homicide,2020,7,41
2024,11,TXDPS,Homicide,2020,8,54
2024,11,TXDPS,Homicide,2020,9,51
2024,11,TXDPS,Homicide,2020,10,68
2024,11,TXDPS,Homicide,2020,11,53
2024,11,TXDPS,Homicide,2021,1,50
2024,11,TXDPS,Homicide,2021,2,49
2024,11,TXDPS,Homicide,2021,3,52
2024,11,TXDPS,Homicide,2021,4,54
2024,11,TXDPS,Homicide,2021,5,60
2024,11,TXDPS,Homicide,2021,6,64
2024,11,TXDPS,Homicide,2021,7,40
2024,11,TXDPS,Homicide,2021,8,51
2024,11,TXDPS,Homicide,2021,9,65
2024,11,TXDPS,Homicide,2021,10,74
2024,11,TXDPS,Homicide,2021,11,47
2024,11,TXDPS,Homicide,2022,1,62
2024,11,TXDPS,Homicide,2022,2,53
2024,11,TXDPS,Homicide,2022,3,40
2024,11,TXDPS,Homicide,2022,4,52
2024,11,TXDPS,Homicide,2022,5,57
2024,11,TXDPS,Homicide,2022,6,69
2024,11,TXDPS,Homicide,2022,7,52
2024,11,TXDPS,Homicide,2022,8,44
2024,11,TXDPS,Homicide,2022,9,47
2024,11,TXDPS,Homicide,2022,10,60
2024,11,TXDPS,Homicide,2022,11,45
2024,11,TXDPS,Homicide,2023,1,52
2024,11,TXDPS,Homicide,2023,2,38
2024,11,TXDPS,Homicide,2023,3,29
2024,11,TXDPS,Homicide,2023,4,40
2024,11,TXDPS,Homicide,2023,5,59
2024,11,TXDPS,Homicide,2023,6,41
2024,11,TXDPS,Homicide,2023,7,52
2024,11,TXDPS,Homicide,2023,8,47
2024,11,TXDPS,Homicide,2023,9,49
2024,11,TXDPS,Homicide,2023,10,39
2024,11,TXDPS,Homicide,2023,11,50
2024,11,TXDPS,Homicide,2024,1,36
2024,11,TXDPS,Homicide,2024,2,30
2024,11,TXDPS,Homicide,2024,3,29
2024,11,TXDPS,Homicide,2024,4,42
2024,11,TXDPS,Homicide,2024,5,47
2024,11,TXDPS,Homicide,2024,6,40
2024,11,TXDPS,Homicide,2024,7,37
2024,11,TXDPS,Homicide,2024,8,33
2024,11,TXDPS,Homicide,2024,9,37
2024,11,TXDPS,Homicide,2024,10,40
2024,11,TXDPS,Homicide,2024,11,31
2024,11,HCDC,Sexual Assault,2020,1,78
2024,11,HCDC,Sexual Assault,2020,2,71
2024,11,HCDC,Sexual Assault,2020,3,85
2024,11,HCDC,Sexual Assault,2020,4,61
2024,11,HCDC,Sexual Assault,2020,5,58
2024,11,HCDC,Sexual Assault,2020,6,53
2024,11,HCDC,Sexual Assault,2020,7,85
2024,11,HCDC,Sexual Assault,2020,8,88
2024,11,HCDC,Sexual Assault,2020,9,68
2024,11,HCDC,Sexual Assault,2020,10,65
2024,11,HCDC,Sexual Assault,2020,11,47
2024,11,HCDC,Sexual Assault,2021,1,58
2024,11,HCDC,Sexual Assault,2021,2,67
2024,11,HCDC,Sexual Assault,2021,3,93
2024,11,HCDC,Sexual Assault,2021,4,76
2024,11,HCDC,Sexual Assault,2021,5,74
2024,11,HCDC,Sexual Assault,2021,6,75
2024,11,HCDC,Sexual Assault,2021,7,80
2024,11,HCDC,Sexual Assault,2021,8,85
2024,11,HCDC,Sexual Assault,2021,9,69
2024,11,HCDC,Sexual Assault,2021,10,61
2024,11,HCDC,Sexual Assault,2021,11,54
2024,11,HCDC,Sexual Assault,2022,1,53
2024,11,HCDC,Sexual Assault,2022,2,55
2024,11,HCDC,Sexual Assault,2022,3,69
2024,11,HCDC,Sexual Assault,2022,4,57
2024,11,HCDC,Sexual Assault,2022,5,50
2024,11,HCDC,Sexual Assault,2022,6,52
2024,11,HCDC,Sexual Assault,2022,7,71
2024,11,HCDC,Sexual Assault,2022,8,66
2024,11,HCDC,Sexual Assault,2022,9,48
2024,11,HCDC,Sexual Assault,2022,10,51
2024,11,HCDC,Sexual Assault,2022,11,57
2024,11,HCDC,Sexual Assault,2023,1,39
2024,11,HCDC,Sexual Assault,2023,2,75
2024,11,HCDC,Sexual Assault,2023,3,60
2024,11,HCDC,Sexual Assault,2023,4,50
2024,11,HCDC,Sexual Assault,2023,5,76
2024,11,HCDC,Sexual Assault,2023,6,81
2024,11,HCDC,Sexual Assault,2023,7,82
2024,11,HCDC,Sexual Assault,2023,8,94
2024,11,HCDC,Sexual Assault,2023,9,76
2024,11,HCDC,Sexual Assault,2023,10,73
2024,11,HCDC,Sexual Assault,2023,11,80
2024,11,HCDC,Sexual Assault,2024,1,86
2024,11,HCDC,Sexual Assault,2024,2,102
2024,11,HCDC,Sexual Assault,2024,3,126
2024,11,HCDC,Sexual Assault,2024,4,105
2024,11,HCDC,Sexual Assault,2024,5,79
2024,11,HCDC,Sexual Assault,2024,6,66
2024,11,HCDC,Sexual Assault,2024,7,59
2024,11,HCDC,Sexual Assault,2024,8,82
2024,11,HCDC,Sexual Assault,2024,9,93
2024,11,HCDC,Sexual Assault,2024,10,76
2024,11,HCDC,Sexual Assault,2024,11,84
2024,11,TXDPS,Sexual Assault,2020,1,248
2024,11,TXDPS,Sexual Assault,2020,2,309
2024,11,TXDPS,Sexual Assault,2020,3,313
2024,11,TXDPS,Sexual Assault,2020,4,277
2024,11,TXDPS,Sexual Assault,2020,5,340
2024,11,TXDPS,Sexual Assault,2020,6,362
2024,11,TXDPS,Sexual Assault,2020,7,296
2024,11,TXDPS,Sexual Assault,2020,8,337
2024,11,TXDPS,Sexual Assault,2020,9,333
2024,11,TXDPS,Sexual Assault,2020,10,318
2024,11,TXDPS,Sexual Assault,2020,11,315
2024,11,TXDPS,Sexual Assault,2021,1,332
2024,11,TXDPS,Sexual Assault,2021,2,304
2024,11,TXDPS,Sexual Assault,2021,3,386
2024,11,TXDPS,Sexual Assault,2021,4,359
2024,11,TXDPS,Sexual Assault,2021,5,360
2024,11,TXDPS,Sexual Assault,2021,6,391
2024,11,TXDPS,Sexual Assault,2021,7,320
2024,11,TXDPS,Sexual Assault,2021,8,323
2024,11,TXDPS,Sexual Assault,2021,9,329
2024,11,TXDPS,Sexual Assault,2021,10,390
2024,11,TXDPS,Sexual Assault,2021,11,328
2024,11,TXDPS,Sexual Assault,2022,1,362
2024,11,TXDPS,Sexual Assault,2022,2,301
2024,11,TXDPS,Sexual Assault,2022,3,367
2024,11,TXDPS,Sexual Assault,2022,4,353
2024,11,TXDPS,Sexual Assault,2022,5,358
2024,11,TXDPS,Sexual Assault,2022,6,338
2024,11,TXDPS,Sexual Assault,2022,7,354
2024,11,TXDPS,Sexual Assault,2022,8,355
2024,11,TXDPS,Sexual Assault,2022,9,316
